-0.00017285,-0.00017024,-0.00016134,-0.00014763,-0.0001316,-0.00011637,-9.9253e-05,-7.5281e-05,-5.1138e-05,-2.825e-05,-4.3787e-06,7.4769e-06,2.4514e-05,3.6736e-05,4.8179e-05,4.9162e-05,5.369e-05,5.5607e-05,4.9052e-05,4.6057e-05,4.2145e-05,3.1013e-05,2.4161e-05,9.2677e-06,4.4348e-07,8.8041e-10,-3.2337e-10,-3.6735e-12,-3.5811e-12,1.4637e-12,-3.5527e-15,1.3323e-15,-7.7716e-16,-1.8215e-17,1.4738e-19,9.635e-21,7.8086e-22,6.2039e-24,-2.5849e-26,-1.0653e-26,-1.5146e-28,-1.7749e-30,-3.6978e-32,1.4745e-34,7.5232e-36,2.0571e-38,-4.5688e-39,-1.4479e-39,-3.9415e-40,1.9346e-40,-1.3733e-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00019968,-0.00019664,-0.00018802,-0.00017319,-0.000153,-0.00013144,-0.00011323,-9.3305e-05,-6.6145e-05,-4.2309e-05,-1.67e-05,1.9578e-06,1.5289e-05,3.0926e-05,4.3861e-05,4.7531e-05,5.2469e-05,5.3385e-05,5.1024e-05,4.6852e-05,4.1358e-05,3.412e-05,2.7804e-05,2.0784e-05,-1.2938e-06,-6.9411e-08,-2.835e-09,-1.5368e-10,-8.1286e-12,2.0748e-12,-5.4712e-13,4.774e-15,-2.3315e-15,-3.8164e-17,-2.3852e-18,-1.5162e-19,-1.2705e-21,1.6544e-23,1.1891e-24,2.7263e-26,-4.039e-28,-2.761e-30,-4.0059e-32,-9.9908e-34,-1.5046e-35,-1.1755e-38,-1.4694e-39,2.4534e-39,2.6577e-39,-1.1017e-39,-2.0599e-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00022328,-0.00022073,-0.00021252,-0.00019879,-0.00017913,-0.00015348,-0.00012765,-0.00010764,-8.4194e-05,-5.5465e-05,-3.1516e-05,-5.3151e-06,6.9237e-06,2.4843e-05,3.7022e-05,4.7208e-05,4.8976e-05,5.2127e-05,5.3457e-05,4.7461e-05,4.2895e-05,3.6884e-05,2.8446e-05,2.2435e-05,-1.8457e-06,1.0479e-07,9.114e-09,4.3261e-10,1.188e-11,3.4106e-13,-8.1002e-13,4.3077e-14,-9.992e-16,9.7145e-17,1.9787e-18,-8.0468e-21,-2.7529e-21,-7.9409e-23,-3.5155e-24,1.3329e-26,1.1107e-27,1.5777e-29,3.2047e-31,1.95e-33,-8.7645e-35,-6.5828e-37,-1.7449e-39,3.0808e-39,-5.0506e-39,1.2093e-39,2.7973e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00024946,-0.00024639,-0.00023692,-0.00022222,-0.0002034,-0.00017919,-0.00014895,-0.0001208,-9.9953e-05,-7.1882e-05,-4.4334e-05,-1.8211e-05,2.1455e-06,1.5891e-05,3.1204e-05,4.4461e-05,4.6155e-05,5.1459e-05,5.2967e-05,4.7238e-05,4.493e-05,4.0571e-05,3.012e-05,2.3197e-05,7.6214e-06,3.1332e-07,2.4058e-09,1.3472e-10,2.9786e-11,-1.7764e-12,-5.6843e-14,9.2037e-14,1.5543e-15,9.0206e-17,6.5052e-18,8.8769e-19,2.7529e-20,6.6174e-23,-9.8745e-24,-3.3039e-25,-2.3729e-27,3.1554e-30,6.109e-31,1.0593e-32,1.4444e-34,9.404e-37,-2.0571e-38,7.457e-39,-8.4907e-40,-5.0894e-40,-4.8811e-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.000278,-0.00027485,-0.00026488,-0.00024834,-0.00022683,-0.00020253,-0.00017408,-0.00014002,-0.00011198,-8.9128e-05,-5.7906e-05,-3.2282e-05,-4.9936e-06,7.5692e-06,2.5798e-05,3.8061e-05,4.5711e-05,4.9267e-05,5.1043e-05,5.0424e-05,4.5207e-05,4.0315e-05,3.3154e-05,2.7141e-05,2.0519e-05,-9.6908e-07,-6.8181e-08,-3.6327e-09,-1.7474e-10,-7.4465e-12,1.4211e-12,-9.0594e-14,1.3323e-15,-7.2858e-16,-2.472e-17,3.9133e-19,2.2023e-20,3.5403e-22,1.5716e-23,1.2278e-25,-1.6156e-26,-2.6821e-28,-3.3527e-30,-3.0237e-32,2.4074e-34,2.6331e-36,9.257e-38,-4.6951e-39,-2.7665e-39,-2.4885e-39,1.6942e-40,7.2027e-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00030327,-0.00030011,-0.00029157,-0.00027649,-0.00025396,-0.00022605,-0.0001971,-0.00016438,-0.00012785,-0.00010233,-7.4709e-05,-4.4534e-05,-1.7522e-05,2.6068e-06,1.751e-05,3.195e-05,4.4945e-05,4.6035e-05,5.0086e-05,5.1648e-05,4.6142e-05,4.1513e-05,3.5987e-05,2.7478e-05,2.2279e-05,-1.4292e-06,8.2061e-08,7.1013e-09,2.1825e-10,3.368e-12,1.6769e-12,-6.9278e-13,6.2172e-15,-1.5543e-15,-2.1684e-17,-1.9651e-18,-1.6602e-19,-1.2705e-21,4.9631e-24,1.1988e-24,4.0794e-26,-5.0487e-29,-4.6346e-30,-8.0889e-32,-1.4444e-33,-2.8588e-35,-1.5869e-37,2.4796e-39,-3.0994e-40,1.4815e-39,3.2731e-39,-1.543e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00032421,-0.00032129,-0.00031321,-0.00030018,-0.00028082,-0.00025308,-0.00022005,-0.00018748,-0.00015029,-0.00011482,-9.0576e-05,-5.8113e-05,-3.1333e-05,-3.8134e-06,9.021e-06,2.7117e-05,3.9996e-05,4.3883e-05,4.9197e-05,5.075e-05,4.5347e-05,4.3643e-05,3.9116e-05,2.8973e-05,2.1586e-05,6.0317e-06,3.2797e-07,1.2261e-08,8.0735e-10,1.9284e-11,4.1922e-13,-9.4857e-13,3.5083e-14,-1.249e-15,1.1319e-16,1.7347e-18,-9.4868e-20,2.6999e-21,-8.7681e-23,-4.2652e-24,5.8161e-26,6.5633e-28,2.761e-29,3.6978e-31,-1.9259e-33,-6.0185e-35,-5.6424e-37,-6.1989e-39,7.4301e-39,4.2653e-40,-4.724e-40,1.1959e-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00035,-0.00034666,-0.00033639,-0.00032103,-0.0003027,-0.00027927,-0.00024643,-0.00020939,-0.00017413,-0.00013318,-0.0001026,-7.473e-05,-4.3028e-05,-1.5148e-05,3.5207e-06,2.005e-05,3.3017e-05,4.4328e-05,4.6441e-05,4.8918e-05,4.9685e-05,4.3733e-05,3.9139e-05,3.2235e-05,2.6444e-05,1.801e-05,-7.7022e-07,-6.8394e-08,-3.5682e-09,-1.0174e-10,-6.4233e-12,1.1724e-13,6.0396e-14,1.5543e-15,7.2858e-17,3.9031e-18,9.0802e-19,2.4564e-20,3.1764e-22,-1.1833e-23,-3.4897e-25,-5.1497e-27,-6.3109e-29,1.2865e-30,2.2341e-32,1.3241e-34,3.3854e-36,-3.3428e-38,-4.2244e-39,-1.3733e-39,-7.3609e-40,-1.9536e-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00038476,-0.00038068,-0.00036795,-0.00034783,-0.00032391,-0.00030008,-0.00027244,-0.00023447,-0.00019514,-0.00015645,-0.00011569,-8.9717e-05,-5.6093e-05,-2.8701e-05,-1.7572e-06,1.1239e-05,2.8706e-05,4.1372e-05,4.3378e-05,4.8064e-05,4.9832e-05,4.4386e-05,4.0182e-05,3.4718e-05,2.6962e-05,2.1916e-05,-1.6139e-06,1.5592e-08,1.7284e-09,1.2449e-10,2.558e-13,1.3891e-12,-1.1369e-13,5.4817e-15,-5.9674e-16,-3.5223e-17,1.1384e-18,-1.2705e-20,2.7793e-22,2.1507e-23,-2.5849e-25,-5.2507e-27,-3.08e-28,-6.2862e-30,-3.0815e-33,1.2037e-34,4.1377e-36,1.0359e-37,-1.102e-39,-3.0421e-40,-1.9129e-39,1.5048e-40,1.3691e-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00042062,-0.00041681,-0.00040415,-0.00038266,-0.00035351,-0.00032158,-0.00029306,-0.00026093,-0.0002181,-0.0001784,-0.00013535,-0.00010099,-7.2395e-05,-4.0236e-05,-1.1578e-05,4.9778e-06,2.268e-05,3.5763e-05,4.2472e-05,4.7353e-05,4.8677e-05,4.456e-05,4.2273e-05,3.7925e-05,2.7226e-05,2.1061e-05,4.3452e-06,3.9047e-07,2.1825e-08,5.2319e-10,2.1473e-11,2.1707e-12,-6.6791e-13,5.3291e-15,-1.6931e-15,-2.949e-17,-2.6021e-18,-1.6263e-19,-1.6941e-21,-5.5835e-24,2.1713e-24,4.6448e-26,4.2914e-28,-5.3741e-30,-2.7117e-31,-2.0222e-33,-5.5671e-35,-1.4106e-37,1.2857e-38,2.9186e-39,-3.1337e-39,4.5834e-40,-1.9614e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00045311,-0.00044907,-0.00043735,-0.00041751,-0.00038887,-0.0003516,-0.00031362,-0.00028221,-0.00024441,-0.00019876,-0.00015831,-0.00011404,-8.7273e-05,-5.2485e-05,-2.461e-05,3.6751e-07,1.5106e-05,2.9717e-05,4.228e-05,4.3487e-05,4.712e-05,4.77e-05,4.2353e-05,3.7941e-05,3.1381e-05,2.4618e-05,1.5737e-05,-4.0391e-07,-4.6431e-08,-2.1343e-09,-9.058e-11,-3.535e-12,-1.4495e-12,1.8652e-14,-9.7145e-16,1.1623e-16,1.0842e-18,1.0164e-20,6.5513e-21,-8.8508e-23,-3.8257e-24,0,6.3109e-28,6.1926e-29,3.328e-31,3.4667e-33,-6.9213e-35,-1.5752e-36,-2.351e-38,3.5012e-40,-3.164e-40,-2.3946e-39,1.0002e-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00048687,-0.0004826,-0.00046948,-0.00044902,-0.00042197,-0.00038682,-0.00034278,-0.00030105,-0.00026786,-0.00022321,-0.00017849,-0.00013444,-9.7621e-05,-6.7916e-05,-3.6353e-05,-6.8779e-06,6.4774e-06,2.537e-05,3.808e-05,4.1645e-05,4.5992e-05,4.8396e-05,4.2706e-05,3.8624e-05,3.3422e-05,2.656e-05,2.106e-05,-2.0004e-06,-7.4112e-08,3.5514e-10,5.7781e-11,-4.0004e-12,-2.7001e-13,3.908e-14,2.1094e-15,1.2837e-16,8.0231e-18,8.6736e-19,2.3929e-20,4.6322e-22,-1.6544e-23,-4.1359e-25,-1.0602e-26,-6.232e-29,2.268e-30,3.0526e-32,2.7685e-34,3.8439e-36,-6.7591e-38,-3.3979e-39,-1.369e-39,-1.8252e-39,-1.6832e-39,2.4102e-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0005237,-0.00051981,-0.00050592,-0.00048297,-0.00045284,-0.00041839,-0.00037721,-0.00032749,-0.00028541,-0.00024848,-0.00019919,-0.00015623,-0.00011012,-8.2999e-05,-4.7347e-05,-1.96e-05,2.6808e-06,1.8881e-05,3.2369e-05,4.0832e-05,4.5916e-05,4.6503e-05,4.3479e-05,4.1165e-05,3.6435e-05,2.6275e-05,2.0497e-05,2.0755e-06,3.4965e-07,1.4429e-08,5.9535e-10,2.7331e-11,3.2117e-12,-1.7764e-13,4.8295e-15,-5.1348e-16,-3.296e-17,5.421e-19,-2.9964e-20,3.044e-22,2.5643e-23,1.8095e-25,-1.4136e-27,-4.5241e-28,-8.9733e-30,-4.9304e-32,-4.8148e-35,7.3351e-36,2.1159e-37,-8.2652e-40,-1.8819e-39,-5.1672e-40,-7.9627e-40,-4.7504e-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00055544,-0.00055207,-0.00054055,-0.00051958,-0.00048833,-0.00044946,-0.00040834,-0.00036081,-0.00030756,-0.00026835,-0.00022388,-0.00017557,-0.0001302,-9.3113e-05,-6.207e-05,-3.1136e-05,-2.6265e-06,1.0487e-05,2.708e-05,4.0409e-05,4.0732e-05,4.5543e-05,4.5977e-05,4.0864e-05,3.7332e-05,2.9655e-05,2.314e-05,1.3355e-05,1.2978e-07,-2.3496e-08,-1.6559e-09,-6.4261e-11,3.8369e-13,-9.5213e-13,2.2204e-16,-1.7208e-15,-4.1633e-17,-1.5721e-18,-1.8974e-19,-2.0382e-21,2.3161e-23,1.2925e-24,8.2395e-26,8.0779e-28,-1.1833e-29,-2.0954e-31,-2.7445e-33,-7.147e-35,-1.8808e-37,-1.4694e-39,3.4897e-39,-1.3646e-39,4.2593e-39,2.7325e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00058033,-0.00057721,-0.00056693,-0.0005497,-0.00052317,-0.00048467,-0.00043852,-0.00039236,-0.00033834,-0.00028591,-0.00024746,-0.000196,-0.00015124,-0.00010506,-7.6918e-05,-4.1806e-05,-1.2825e-05,4.41e-06,2.2618e-05,3.5192e-05,4.0212e-05,4.4492e-05,4.6832e-05,4.1182e-05,3.6631e-05,3.2581e-05,2.5704e-05,2.042e-05,-1.9348e-06,-6.247e-08,-1.2437e-09,-8.9628e-11,-7.4465e-12,-1.08e-12,2.7534e-14,-1.4433e-15,1.249e-16,5.421e-19,1.2028e-19,5.069e-21,-1.6544e-22,-5.5835e-24,-8.2395e-26,1.7166e-27,8.2042e-29,8.3816e-31,1.7141e-32,-1.3466e-34,-2.927e-36,-5.1428e-38,2.316e-39,4.5371e-39,-7.9623e-40,-3.789e-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00061242,-0.00060761,-0.00059398,-0.00057413,-0.00055037,-0.00051865,-0.00047316,-0.00042122,-0.00037081,-0.00031144,-0.00026513,-0.0002206,-0.00017023,-0.0001229,-8.8028e-05,-5.4379e-05,-2.5338e-05,3.7296e-07,1.5329e-05,2.9574e-05,3.9299e-05,4.3418e-05,4.4779e-05,4.2178e-05,3.9995e-05,3.4544e-05,2.5459e-05,1.9735e-05,-5.6895e-07,1.9824e-07,1.3172e-08,6.7948e-10,2.2865e-11,1.3998e-12,6.1728e-14,5.0515e-15,2.7756e-16,0,8.9447e-19,3.3987e-20,3.9705e-22,-7.031e-24,-5.1214e-25,-1.5197e-26,-3.7865e-29,1.9722e-31,4.6319e-32,6.0185e-34,4.5139e-36,-2.351e-38,-4.8214e-39,5.5086e-39,-1.3273e-39,-1.7959e-39,7.539e-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
